"","PSU","DROP_CD","SPECIES_CD","SCIENTIFIC_NAME","COMMON_NAME","BFISH","OFFICIAL_DEPTH_M","LENGTH_CM","Island"
"217","23017","20171026_194021","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",131,52.77246667,"Maui Nui"
"218","23017","20171026_194021","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",131,57.80266667,"Maui Nui"
"219","23017","20171026_194021","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",131,60.95613333,"Maui Nui"
"220","23792","20171026_204811","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",98,39.81816667,"Maui Nui"
"221","23792","20171026_204811","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",98,43.40136667,"Maui Nui"
"222","23792","20171026_204811","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",98,54.97236667,"Maui Nui"
"223","23794","20171026_222506","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",152,44.9855,"Maui Nui"
"224","23794","20171026_222506","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",152,36.65316667,"Maui Nui"
"225","23794","20171026_222506","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",152,38.57576667,"Maui Nui"
"226","23809","20171101_230251","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",183,38.84758,"Maui Nui"
"227","23809","20171101_230251","HYQU","Hyporthodus quernus","Hapuupuu","BFISH_2017_F",183,97.5742,"Maui Nui"
"228","23809","20171101_230251","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",183,39.41996,"Maui Nui"
"229","23817","20171101_212243","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",204,44.400075,"Maui Nui"
"230","23817","20171101_212243","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",204,37.62145,"Maui Nui"
"231","23817","20171101_212243","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",204,43.266075,"Maui Nui"
"232","23817","20171101_212243","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",204,37.90115,"Maui Nui"
"233","23817","20171101_212243","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",204,39.282,"Maui Nui"
"234","23817","20171101_212243","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",204,38.43493333,"Maui Nui"
"235","23817","20171101_213133","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",177,37.20193333,"Maui Nui"
"236","23817","20171101_213133","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",177,40.2611,"Maui Nui"
"237","23817","20171101_213133","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",177,38.72188,"Maui Nui"
"238","23817","20171101_213133","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",177,39.74678,"Maui Nui"
"239","23817","20171101_212243","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",204,38.25746667,"Maui Nui"
"240","23817","20171101_213133","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",177,41.387,"Maui Nui"
"241","23817","20171101_223910","ETCA","Etelis carbunculus","Ehu","BFISH_2017_F",218,29.00632,"Maui Nui"
"242","23817","20171101_223910","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",218,18.5377,"Maui Nui"
"243","23817","20171101_223910","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",218,20.80132,"Maui Nui"
"244","23817","20171101_223910","ETCO","Etelis coruscans","Onaga","BFISH_2017_F",218,47.95684,"Maui Nui"
"245","23817","20171101_223910","ETCA","Etelis carbunculus","Ehu","BFISH_2017_F",218,34.52896667,"Maui Nui"
"246","23817","20171101_213133","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",177,37.56446667,"Maui Nui"
"247","23817","20171101_213133","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",177,39.2678,"Maui Nui"
"248","23817","20171101_213133","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",177,34.71166,"Maui Nui"
"249","23817","20171101_213133","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",177,36.82026,"Maui Nui"
"250","23817","20171101_213133","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",177,42.51466,"Maui Nui"
"251","23817","20171101_213133","APRU","Aphareus rutilans","Lehi","BFISH_2017_F",177,84.7806,"Maui Nui"
"252","23817","20171101_213133","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",177,40.67678,"Maui Nui"
"253","23817","20171101_213133","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",177,39.74938,"Maui Nui"
"254","23817","20171101_213133","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",177,35.1058,"Maui Nui"
"255","23817","20171101_213133","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",177,42.75592,"Maui Nui"
"256","23817","20171101_213133","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",177,38.57238,"Maui Nui"
"257","23817","20171101_213133","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",177,40.84548,"Maui Nui"
"258","23817","20171101_213133","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",177,40.48426,"Maui Nui"
"259","24063","20161027_194257","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2016_F",172.405,61.5027,"Maui Nui"
"260","24063","20181029_194736","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2018_F",138,57.75073333,"Maui Nui"
"261","24083","20181029_181239","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2018_F",180,61.0115,"Maui Nui"
"262","24083","20181029_181239","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2018_F",180,61.9065,"Maui Nui"
"263","24333","20190919_010558","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",112.06,30.07066667,"Maui Nui"
"264","24333","20190919_010558","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",112.06,31.7347,"Maui Nui"
"265","24333","20190919_010558","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",112.06,31.39613333,"Maui Nui"
"266","24333","20190919_010558","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",112.06,31.17903333,"Maui Nui"
"267","24333","20190919_010558","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",112.06,29.7858,"Maui Nui"
"268","24333","20190919_010558","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",112.06,31.45813333,"Maui Nui"
"269","24333","20190919_010558","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",112.06,30.133,"Maui Nui"
"270","24333","20190919_010558","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",112.06,38.27196667,"Maui Nui"
"271","24333","20190919_010558","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",112.06,29.1049,"Maui Nui"
"272","24333","20190919_010558","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",112.06,29.211,"Maui Nui"
"273","24333","20190919_010558","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",112.06,31.23353333,"Maui Nui"
"274","24333","20190919_010558","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",112.06,28.2169,"Maui Nui"
"275","24333","20190919_010558","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",112.06,31.17413333,"Maui Nui"
"276","24333","20190919_010558","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",112.06,29.4272,"Maui Nui"
"277","24333","20190919_010558","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",112.06,27.0857,"Maui Nui"
"278","24333","20190919_010558","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",112.06,33.78663333,"Maui Nui"
"279","24333","20190919_010558","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",112.06,34.02906667,"Maui Nui"
"280","24333","20190919_010558","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",112.06,29.4093,"Maui Nui"
"281","24333","20190919_010558","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",112.06,30.60563333,"Maui Nui"
"282","24333","20190919_010558","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",112.06,31.54073333,"Maui Nui"
"283","24333","20190919_010558","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",112.06,29.13483333,"Maui Nui"
"284","24333","20190919_010558","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",112.06,33.2918,"Maui Nui"
"285","24333","20190919_010558","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",112.06,30.7782,"Maui Nui"
"286","24333","20190919_010558","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",112.06,30.7325,"Maui Nui"
"287","24333","20190919_010558","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",112.06,29.8802,"Maui Nui"
"288","24333","20190919_010558","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",112.06,29.6884,"Maui Nui"
"289","24333","20190919_010558","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",112.06,30.59443333,"Maui Nui"
"290","24333","20190919_010558","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",112.06,28.36653333,"Maui Nui"
"291","24333","20190919_010558","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",112.06,34.4212,"Maui Nui"
"292","24340","20161028_001227","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2016_F",117.405,51.7648,"Maui Nui"
"293","2486","20171030_000249","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",137,32.5938,"Big Island"
"294","2486","20171030_000249","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",137,31.57576667,"Big Island"
"295","2486","20171030_000249","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",137,38.21385,"Big Island"
"296","2486","20171030_000249","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",137,35.14536667,"Big Island"
"297","2486","20171030_000249","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",137,32.51213333,"Big Island"
"298","2486","20171030_000249","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",137,21.10953333,"Big Island"
"299","2486","20171030_001019","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",140,40.38503333,"Big Island"
"300","2486","20171030_000249","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",137,26.41435,"Big Island"
"301","2486","20171030_000249","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",137,21.03683333,"Big Island"
"302","2486","20171030_000249","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",137,19.88075,"Big Island"
"303","2486","20171030_000249","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",137,22.9789,"Big Island"
"304","2486","20171030_000249","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",137,21.885,"Big Island"
"305","2486","20171030_000249","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",137,35.3766,"Big Island"
"306","25197","20171026_212201","ETCA","Etelis carbunculus","Ehu","BFISH_2017_F",224,45.19513333,"Maui Nui"
"307","25197","20171026_212201","ETCA","Etelis carbunculus","Ehu","BFISH_2017_F",224,44.6971,"Maui Nui"
"308","25197","20171026_212201","ETCA","Etelis carbunculus","Ehu","BFISH_2017_F",224,51.14253333,"Maui Nui"
"309","2535","20190924_184224","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",93.94,25.58313333,"Big Island"
"310","2535","20190924_184224","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",93.94,25.67673333,"Big Island"
"311","2545","20171030_001603","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",101,35.6583,"Big Island"
"312","25473","20171101_215649","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",122,10.4378,"Maui Nui"
"313","25473","20171101_215649","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",122,10.99772,"Maui Nui"
"314","25473","20171101_215006","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",130,12.06078,"Maui Nui"
"315","25473","20171101_215649","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",122,11.78918,"Maui Nui"
"316","25473","20171101_215649","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",122,11.57823333,"Maui Nui"
"317","25473","20171101_215649","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",122,10.6624,"Maui Nui"
"318","2549","20161028_233112","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2016_F",97.155,9.9537,"Big Island"
"319","2549","20161028_233112","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2016_F",97.155,11.6572,"Big Island"
"320","25500","20181023_203501","ETCO","Etelis coruscans","Onaga","BFISH_2018_F",225,42.48146667,"Maui Nui"
"321","25500","20181023_203501","ETCO","Etelis coruscans","Onaga","BFISH_2018_F",225,42.70456667,"Maui Nui"
"322","25519","20190927_215109","ETCA","Etelis carbunculus","Ehu","BFISH_2019_F",218.19,42.02426667,"Maui Nui"
"323","2577","20161101_214459","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2016_F",182.905,32.1869,"Big Island"
"324","2577","20161101_214459","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2016_F",182.905,33.451,"Big Island"
"325","26383","20161104_000305","ETCO","Etelis coruscans","Onaga","BFISH_2016_F",221.155,50.2435,"Maui Nui"
"326","26383","20161104_000305","ETCO","Etelis coruscans","Onaga","BFISH_2016_F",221.155,43.745,"Maui Nui"
"327","26383","20161104_000305","ETCO","Etelis coruscans","Onaga","BFISH_2016_F",221.155,47.9601,"Maui Nui"
"328","26692","20161103_225222","ETCA","Etelis carbunculus","Ehu","BFISH_2016_F",222.405,40.0655,"Maui Nui"
"329","26692","20161103_225222","ETCA","Etelis carbunculus","Ehu","BFISH_2016_F",222.405,30.7519,"Maui Nui"
"330","26692","20161103_225222","ETCA","Etelis carbunculus","Ehu","BFISH_2016_F",222.405,38.2093,"Maui Nui"
"331","26692","20161103_225222","ETCA","Etelis carbunculus","Ehu","BFISH_2016_F",222.405,29.0692,"Maui Nui"
"332","26692","20161103_225222","ETCA","Etelis carbunculus","Ehu","BFISH_2016_F",222.405,38.9905,"Maui Nui"
"333","2700","20190924_195658","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",94.13,32.3203,"Big Island"
"334","2700","20190924_195658","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",94.13,33.7509,"Big Island"
"335","2700","20190924_195658","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",94.13,30.5707,"Big Island"
"336","2700","20190924_195658","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",94.13,32.41713333,"Big Island"
"337","2700","20190924_195658","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",94.13,25.15193333,"Big Island"
"338","2700","20190924_195658","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",94.13,27.21623333,"Big Island"
"339","2700","20190924_201017","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",94.565,34.491,"Big Island"
"340","2700","20190924_201017","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",94.565,35.1117,"Big Island"
"341","2700","20190924_201017","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",94.565,37.32203333,"Big Island"
"342","2700","20190924_201017","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",94.565,32.94603333,"Big Island"
"343","2700","20190924_201017","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",94.565,34.28083333,"Big Island"
"344","2700","20190924_201017","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",94.565,32.4152,"Big Island"
"345","2700","20190924_201017","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",94.565,33.74773333,"Big Island"
"346","2700","20190924_201017","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",94.565,31.89736667,"Big Island"
"347","2700","20190924_201017","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",94.565,32.17796667,"Big Island"
"348","27027","20190927_013740","APVI","Aprion virescens","UKU","BFISH_2019_F",162.14,71.945,"Maui Nui"
"349","2703","20171029_225133","ETCA","Etelis carbunculus","Ehu","BFISH_2017_F",218,42.4505,"Big Island"
"350","2703","20171029_225133","ETCA","Etelis carbunculus","Ehu","BFISH_2017_F",218,35.47843333,"Big Island"
"351","27403","20171025_194210","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",144,57.34496667,"Maui Nui"
"352","27694","20170313_140140","ETCA","Etelis carbunculus","Ehu","BFISH_2017_S",248,35.48003,"Maui Nui"
"353","27694","20170313_221627","ETCO","Etelis coruscans","Onaga","BFISH_2017_S",240,63.01683,"Maui Nui"
"354","27968","20171025_211635","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",108,42.7486,"Maui Nui"
"355","27968","20171025_211635","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",108,43.4222,"Maui Nui"
"356","27968","20171025_211635","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",108,40.36576667,"Maui Nui"
"357","27968","20171025_211635","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",108,38.3429,"Maui Nui"
"358","27968","20171025_211635","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",108,41.70693333,"Maui Nui"
"359","27968","20171025_211635","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",108,39.10186667,"Maui Nui"
"360","27968","20171025_211635","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",108,42.2164,"Maui Nui"
"361","28193","20181023_212927","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2018_F",102,11.0289,"Maui Nui"
"362","28193","20181023_214025","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2018_F",111,15.7614,"Maui Nui"
"363","28193","20181023_214025","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2018_F",111,15.93663333,"Maui Nui"
"364","28193","20181023_214025","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2018_F",111,17.11263333,"Maui Nui"
"365","28193","20181023_214025","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2018_F",111,16.44976667,"Maui Nui"
"366","28193","20181023_214025","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2018_F",111,17.62863333,"Maui Nui"
"367","28193","20181023_214025","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2018_F",111,17.12613333,"Maui Nui"
"368","28193","20181023_214025","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2018_F",111,21.08535,"Maui Nui"
"369","28193","20181023_214025","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2018_F",111,17.3926,"Maui Nui"
"370","28193","20181023_214025","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2018_F",111,18.5768,"Maui Nui"
"371","28193","20181023_214025","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2018_F",111,16.2488,"Maui Nui"
"372","28193","20181023_214025","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2018_F",111,19.47293333,"Maui Nui"
"373","28261","20170314_153235","ETCO","Etelis coruscans","Onaga","BFISH_2017_S",246,50.7409,"Maui Nui"
"374","28261","20170314_153235","ETCA","Etelis carbunculus","Ehu","BFISH_2017_S",246,46.9571,"Maui Nui"
"375","28782","20181026_231006","ETCA","Etelis carbunculus","Ehu","BFISH_2018_F",220,50.4659,"Maui Nui"
"376","28782","20181026_231006","ETCA","Etelis carbunculus","Ehu","BFISH_2018_F",220,47.61096667,"Maui Nui"
"377","290","20161101_092422","APRU","Aphareus rutilans","Lehi","BFISH_2016_F",125.155,64.4376,"Big Island"
"378","290","20161101_092422","APRU","Aphareus rutilans","Lehi","BFISH_2016_F",125.155,50.5407,"Big Island"
"379","290","20161101_092422","APRU","Aphareus rutilans","Lehi","BFISH_2016_F",125.155,61.1029,"Big Island"
"380","29510","20170314_124916","ETCO","Etelis coruscans","Onaga","BFISH_2017_S",220,60.41638,"Maui Nui"
"381","29510","20170314_223159","ETCO","Etelis coruscans","Onaga","BFISH_2017_S",222,32.42083,"Maui Nui"
"382","30542","20190922_192251","HYQU","Hyporthodus quernus","Hapuupuu","BFISH_2019_F",235.515,98.0422,"Maui Nui"
"383","3120","20171029_202943","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",127,53.42134,"Big Island"
"384","3120","20171029_202202","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",203,24.4454,"Big Island"
"385","3120","20171029_202202","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",203,41.5778,"Big Island"
"386","3120","20171029_202202","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",203,34.34768,"Big Island"
"387","3120","20171029_202202","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",203,36.30132,"Big Island"
"388","31832","20181030_191558","APRU","Aphareus rutilans","Lehi","BFISH_2018_F",97,63.76913333,"Maui Nui"
"389","31832","20181030_191558","APRU","Aphareus rutilans","Lehi","BFISH_2018_F",97,67.61306667,"Maui Nui"
"390","31832","20181030_191558","APRU","Aphareus rutilans","Lehi","BFISH_2018_F",97,66.21353333,"Maui Nui"
"391","31961","20181030_210835","APRU","Aphareus rutilans","Lehi","BFISH_2018_F",93,61.1194,"Maui Nui"
"392","321","20171028_201956","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",200,35.1464,"Big Island"
"393","321","20171028_201956","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",200,34.88492,"Big Island"
"394","321","20171028_201956","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",200,40.40678,"Big Island"
"395","321","20171028_201956","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",200,35.11054,"Big Island"
"396","321","20171028_201956","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",200,35.69346,"Big Island"
"397","321","20171028_201956","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",200,35.94856,"Big Island"
"398","321","20171028_201956","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",200,34.58468,"Big Island"
"399","321","20171028_201956","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",200,35.29798,"Big Island"
"400","321","20171028_200951","ETCA","Etelis carbunculus","Ehu","BFISH_2017_F",234,40.11698,"Big Island"
"401","321","20171028_200951","ETCA","Etelis carbunculus","Ehu","BFISH_2017_F",234,35.416475,"Big Island"
"402","321","20171028_200951","ETCA","Etelis carbunculus","Ehu","BFISH_2017_F",234,39.123525,"Big Island"
"403","321","20171028_200951","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",234,32.59542,"Big Island"
"404","321","20171028_200951","ETCA","Etelis carbunculus","Ehu","BFISH_2017_F",234,34.724225,"Big Island"
"405","321","20171028_200951","ETCA","Etelis carbunculus","Ehu","BFISH_2017_F",234,35.2616,"Big Island"
"406","321","20171028_200951","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",234,35.72696,"Big Island"
"407","321","20171028_201956","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",200,35.64128,"Big Island"
"408","321","20171028_201956","PRZO","Pristipomoides zonatus","Gindai","BFISH_2017_F",200,42.58922,"Big Island"
"409","321","20171028_201956","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",200,33.41546,"Big Island"
"410","321","20171028_201956","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",200,31.20644,"Big Island"
"411","321","20171028_201956","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",200,35.24902,"Big Island"
"412","321","20171028_201956","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",200,34.31048,"Big Island"
"413","321","20171028_201956","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",200,34.60222,"Big Island"
"414","321","20171028_201956","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",200,30.237375,"Big Island"
"415","321","20171028_201956","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",200,32.37726,"Big Island"
"416","32110","20171023_222702","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",194,55.05743333,"Maui Nui"
"417","32110","20171023_222702","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",194,59.69856667,"Maui Nui"
"418","32110","20171023_222702","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",194,49.08933333,"Maui Nui"
"419","32110","20171023_222702","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",194,56.58016667,"Maui Nui"
"420","32110","20171023_222702","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",194,62.7236,"Maui Nui"
"421","3225","20171029_183012","ETCA","Etelis carbunculus","Ehu","BFISH_2017_F",118,40.33766667,"Big Island"
"422","32255","20170315_123855","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_S",216,11.40438,"Maui Nui"
"423","32255","20170315_123855","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_S",216,12.41134,"Maui Nui"
"424","32273","20190921_224822","ETCA","Etelis carbunculus","Ehu","BFISH_2019_F",210.19,37.0456,"Maui Nui"
"425","32273","20190921_224822","ETCA","Etelis carbunculus","Ehu","BFISH_2019_F",210.19,31.67,"Maui Nui"
"426","32273","20190921_224822","ETCA","Etelis carbunculus","Ehu","BFISH_2019_F",210.19,30.43843333,"Maui Nui"
"427","32273","20190921_224822","ETCA","Etelis carbunculus","Ehu","BFISH_2019_F",210.19,29.48006667,"Maui Nui"
"428","32273","20190921_224822","ETCA","Etelis carbunculus","Ehu","BFISH_2019_F",210.19,40.4063,"Maui Nui"
"429","32273","20190921_224822","ETCA","Etelis carbunculus","Ehu","BFISH_2019_F",210.19,42.51316667,"Maui Nui"
"430","323","20171028_211157","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",130,41.53243333,"Big Island"
"431","323","20171028_211157","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",130,38.72186667,"Big Island"
"432","323","20171028_211157","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",130,32.28196667,"Big Island"
"433","323","20171028_212235","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",136,23.94556667,"Big Island"
"434","323","20171028_212235","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",136,22.9147,"Big Island"
"435","32398","20170316_082747","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_S",274,65.3109,"Maui Nui"
"436","32398","20170316_082747","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_S",274,62.56733,"Maui Nui"
"437","32421","20190921_231549","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",151.39,50.4744,"Maui Nui"
